report_code,label,year,view,status,n_values,message
db4e8d42e1234a75bd03d430c31feb2f,ปิรามิดประชากรจำแนกเพศ กลุ่มอายุ,2565,provider,ok,63,
db4e8d42e1234a75bd03d430c31feb2f,ปิรามิดประชากรจำแนกเพศ กลุ่มอายุ,2566,provider,ok,63,
db4e8d42e1234a75bd03d430c31feb2f,ปิรามิดประชากรจำแนกเพศ กลุ่มอายุ,2567,provider,ok,63,
db4e8d42e1234a75bd03d430c31feb2f,ปิรามิดประชากรจำแนกเพศ กลุ่มอายุ,2568,provider,ok,63,
db4e8d42e1234a75bd03d430c31feb2f,ปิรามิดประชากรจำแนกเพศ กลุ่มอายุ,2569,provider,ok,60,
710884bc8d16f755073cf194970b064a,ประชากรจำแนกเพศ กลุ่มอายุรายปี,2565,provider,ok,69,
710884bc8d16f755073cf194970b064a,ประชากรจำแนกเพศ กลุ่มอายุรายปี,2566,provider,ok,69,
710884bc8d16f755073cf194970b064a,ประชากรจำแนกเพศ กลุ่มอายุรายปี,2567,provider,ok,69,
710884bc8d16f755073cf194970b064a,ประชากรจำแนกเพศ กลุ่มอายุรายปี,2568,provider,ok,69,
710884bc8d16f755073cf194970b064a,ประชากรจำแนกเพศ กลุ่มอายุรายปี,2569,provider,ok,69,
71d636a9831a5265111e3216ae8b2d1e,ประชากรต่างด้าว จำแนกเพศ กลุ่มอายุรายปี,2565,provider,empty,0,
71d636a9831a5265111e3216ae8b2d1e,ประชากรต่างด้าว จำแนกเพศ กลุ่มอายุรายปี,2566,provider,empty,0,
71d636a9831a5265111e3216ae8b2d1e,ประชากรต่างด้าว จำแนกเพศ กลุ่มอายุรายปี,2567,provider,empty,0,
71d636a9831a5265111e3216ae8b2d1e,ประชากรต่างด้าว จำแนกเพศ กลุ่มอายุรายปี,2568,provider,empty,0,
71d636a9831a5265111e3216ae8b2d1e,ประชากรต่างด้าว จำแนกเพศ กลุ่มอายุรายปี,2569,provider,empty,0,
09cf07164c9b7cfbfe724bee8c6b20c3,ประชากรทะเบียนราษฏร์ ย้อนหลัง 3 ปี,2565,province,ok,9,
09cf07164c9b7cfbfe724bee8c6b20c3,ประชากรทะเบียนราษฏร์ ย้อนหลัง 3 ปี,2566,province,ok,9,
09cf07164c9b7cfbfe724bee8c6b20c3,ประชากรทะเบียนราษฏร์ ย้อนหลัง 3 ปี,2567,province,ok,9,
09cf07164c9b7cfbfe724bee8c6b20c3,ประชากรทะเบียนราษฏร์ ย้อนหลัง 3 ปี,2568,province,ok,9,
09cf07164c9b7cfbfe724bee8c6b20c3,ประชากรทะเบียนราษฏร์ ย้อนหลัง 3 ปี,2569,province,ok,9,
f83d0cd8b830706dab4cd3cb09afa584,ประชากรทะเบียนราษฎร์ จำแนกรายอายุและเพศ,2565,moo,ok,2926,
f83d0cd8b830706dab4cd3cb09afa584,ประชากรทะเบียนราษฎร์ จำแนกรายอายุและเพศ,2566,moo,ok,2926,
f83d0cd8b830706dab4cd3cb09afa584,ประชากรทะเบียนราษฎร์ จำแนกรายอายุและเพศ,2567,moo,ok,2926,
f83d0cd8b830706dab4cd3cb09afa584,ประชากรทะเบียนราษฎร์ จำแนกรายอายุและเพศ,2568,moo,ok,2926,
f83d0cd8b830706dab4cd3cb09afa584,ประชากรทะเบียนราษฎร์ จำแนกรายอายุและเพศ,2569,moo,ok,2926,
b79d2503134f09e13681be97491753cf,ประชากรสัญชาติไทย PERSON เทียบกับฐานทะเบียนราษฏร์,2565,moo,ok,98,
b79d2503134f09e13681be97491753cf,ประชากรสัญชาติไทย PERSON เทียบกับฐานทะเบียนราษฏร์,2566,moo,ok,98,
b79d2503134f09e13681be97491753cf,ประชากรสัญชาติไทย PERSON เทียบกับฐานทะเบียนราษฏร์,2567,moo,ok,98,
b79d2503134f09e13681be97491753cf,ประชากรสัญชาติไทย PERSON เทียบกับฐานทะเบียนราษฏร์,2568,moo,ok,98,
b79d2503134f09e13681be97491753cf,ประชากรสัญชาติไทย PERSON เทียบกับฐานทะเบียนราษฏร์,2569,moo,ok,98,
cb4e5a2990d327d0789a7301e4259b95,ประชากรแยกตามหน่วยบริการและชนิดการอยู่อาศัย TYPEAREA,2565,provider,ok,10,
cb4e5a2990d327d0789a7301e4259b95,ประชากรแยกตามหน่วยบริการและชนิดการอยู่อาศัย TYPEAREA,2566,provider,ok,10,
cb4e5a2990d327d0789a7301e4259b95,ประชากรแยกตามหน่วยบริการและชนิดการอยู่อาศัย TYPEAREA,2567,provider,ok,10,
cb4e5a2990d327d0789a7301e4259b95,ประชากรแยกตามหน่วยบริการและชนิดการอยู่อาศัย TYPEAREA,2568,provider,ok,10,
cb4e5a2990d327d0789a7301e4259b95,ประชากรแยกตามหน่วยบริการและชนิดการอยู่อาศัย TYPEAREA,2569,provider,ok,10,
67c3037f24c14781b03159583f5b7a58,จำนวนหน่วยบริการสังกัดสำนักงานปลัดกระทรวงสาธารณสุข จำแนกตามระดับของสถานพยาบาล,2565,tambon,empty,0,
67c3037f24c14781b03159583f5b7a58,จำนวนหน่วยบริการสังกัดสำนักงานปลัดกระทรวงสาธารณสุข จำแนกตามระดับของสถานพยาบาล,2566,tambon,empty,0,
67c3037f24c14781b03159583f5b7a58,จำนวนหน่วยบริการสังกัดสำนักงานปลัดกระทรวงสาธารณสุข จำแนกตามระดับของสถานพยาบาล,2567,tambon,empty,0,
67c3037f24c14781b03159583f5b7a58,จำนวนหน่วยบริการสังกัดสำนักงานปลัดกระทรวงสาธารณสุข จำแนกตามระดับของสถานพยาบาล,2568,tambon,empty,0,
67c3037f24c14781b03159583f5b7a58,จำนวนหน่วยบริการสังกัดสำนักงานปลัดกระทรวงสาธารณสุข จำแนกตามระดับของสถานพยาบาล,2569,tambon,empty,0,
6fd3d41f3f0321dd5394bee0cbace615,จำนวนหน่วยบริการ จำแนกตามระดับ Service Plan,2565,moo,empty,0,
6fd3d41f3f0321dd5394bee0cbace615,จำนวนหน่วยบริการ จำแนกตามระดับ Service Plan,2566,moo,empty,0,
6fd3d41f3f0321dd5394bee0cbace615,จำนวนหน่วยบริการ จำแนกตามระดับ Service Plan,2567,moo,empty,0,
6fd3d41f3f0321dd5394bee0cbace615,จำนวนหน่วยบริการ จำแนกตามระดับ Service Plan,2568,moo,empty,0,
6fd3d41f3f0321dd5394bee0cbace615,จำนวนหน่วยบริการ จำแนกตามระดับ Service Plan,2569,moo,empty,0,
e65455dd6a4186d4a31e896e5b747436,จำนวนโรงเรียน/สถานศึกษา จำแนกตามสังกัด,2565,provider,error,0,502 Cannot read properties of undefined (reading 'query')
e65455dd6a4186d4a31e896e5b747436,จำนวนโรงเรียน/สถานศึกษา จำแนกตามสังกัด,2566,provider,error,0,502 Cannot read properties of undefined (reading 'query')
e65455dd6a4186d4a31e896e5b747436,จำนวนโรงเรียน/สถานศึกษา จำแนกตามสังกัด,2567,provider,error,0,502 Cannot read properties of undefined (reading 'query')
e65455dd6a4186d4a31e896e5b747436,จำนวนโรงเรียน/สถานศึกษา จำแนกตามสังกัด,2568,provider,error,0,502 Cannot read properties of undefined (reading 'query')
e65455dd6a4186d4a31e896e5b747436,จำนวนโรงเรียน/สถานศึกษา จำแนกตามสังกัด,2569,provider,error,0,502 Cannot read properties of undefined (reading 'query')
3b7ed7f476af9f437f3aa9a581f5fe92,จำนวนนักเรียน จำแนกตามโรงเรียน/สถานศึกษา ประเภท และสังกัด,2565,province,ok,4,
3b7ed7f476af9f437f3aa9a581f5fe92,จำนวนนักเรียน จำแนกตามโรงเรียน/สถานศึกษา ประเภท และสังกัด,2566,province,empty,0,
3b7ed7f476af9f437f3aa9a581f5fe92,จำนวนนักเรียน จำแนกตามโรงเรียน/สถานศึกษา ประเภท และสังกัด,2567,province,empty,0,
3b7ed7f476af9f437f3aa9a581f5fe92,จำนวนนักเรียน จำแนกตามโรงเรียน/สถานศึกษา ประเภท และสังกัด,2568,province,empty,0,
3b7ed7f476af9f437f3aa9a581f5fe92,จำนวนนักเรียน จำแนกตามโรงเรียน/สถานศึกษา ประเภท และสังกัด,2569,province,empty,0,
66b37209a9a606f8aaaf8f05bf59e1ad,จำนวนนักเรียนสำหรับงานอนามัยโรงเรียน รายชั้นปี จำแนก ชาย/หญิง,2565,zone,error,0,502 Cannot read properties of undefined (reading 'query')
66b37209a9a606f8aaaf8f05bf59e1ad,จำนวนนักเรียนสำหรับงานอนามัยโรงเรียน รายชั้นปี จำแนก ชาย/หญิง,2566,zone,error,0,502 Cannot read properties of undefined (reading 'query')
66b37209a9a606f8aaaf8f05bf59e1ad,จำนวนนักเรียนสำหรับงานอนามัยโรงเรียน รายชั้นปี จำแนก ชาย/หญิง,2567,zone,error,0,502 Cannot read properties of undefined (reading 'query')
66b37209a9a606f8aaaf8f05bf59e1ad,จำนวนนักเรียนสำหรับงานอนามัยโรงเรียน รายชั้นปี จำแนก ชาย/หญิง,2568,zone,error,0,502 Cannot read properties of undefined (reading 'query')
66b37209a9a606f8aaaf8f05bf59e1ad,จำนวนนักเรียนสำหรับงานอนามัยโรงเรียน รายชั้นปี จำแนก ชาย/หญิง,2569,zone,error,0,502 Cannot read properties of undefined (reading 'query')
a67e3b25eb4c286985b5a7898f4290ea,ร้อยละของโรงเรียน/สถานศึกษาตามงานอนามัยโรงเรียน ที่เชื่อมโยงข้อมูลหน่วยบริการสาธารณสุขเรียบร้อยแล้ว,2565,provider,ok,3,
a67e3b25eb4c286985b5a7898f4290ea,ร้อยละของโรงเรียน/สถานศึกษาตามงานอนามัยโรงเรียน ที่เชื่อมโยงข้อมูลหน่วยบริการสาธารณสุขเรียบร้อยแล้ว,2566,provider,empty,0,
a67e3b25eb4c286985b5a7898f4290ea,ร้อยละของโรงเรียน/สถานศึกษาตามงานอนามัยโรงเรียน ที่เชื่อมโยงข้อมูลหน่วยบริการสาธารณสุขเรียบร้อยแล้ว,2567,provider,empty,0,
a67e3b25eb4c286985b5a7898f4290ea,ร้อยละของโรงเรียน/สถานศึกษาตามงานอนามัยโรงเรียน ที่เชื่อมโยงข้อมูลหน่วยบริการสาธารณสุขเรียบร้อยแล้ว,2568,provider,empty,0,
a67e3b25eb4c286985b5a7898f4290ea,ร้อยละของโรงเรียน/สถานศึกษาตามงานอนามัยโรงเรียน ที่เชื่อมโยงข้อมูลหน่วยบริการสาธารณสุขเรียบร้อยแล้ว,2569,provider,empty,0,
f346e9d449b04c07cc80edeefc0cc360,อัตราป่วยรายใหม่ของผู้ป่วยโรคหัวใจและหลอดเลือด  (Cardiovascular disease),2565,provider,ok,15,
f346e9d449b04c07cc80edeefc0cc360,อัตราป่วยรายใหม่ของผู้ป่วยโรคหัวใจและหลอดเลือด  (Cardiovascular disease),2566,provider,ok,15,
f346e9d449b04c07cc80edeefc0cc360,อัตราป่วยรายใหม่ของผู้ป่วยโรคหัวใจและหลอดเลือด  (Cardiovascular disease),2567,provider,ok,15,
f346e9d449b04c07cc80edeefc0cc360,อัตราป่วยรายใหม่ของผู้ป่วยโรคหัวใจและหลอดเลือด  (Cardiovascular disease),2568,provider,ok,15,
f346e9d449b04c07cc80edeefc0cc360,อัตราป่วยรายใหม่ของผู้ป่วยโรคหัวใจและหลอดเลือด  (Cardiovascular disease),2569,provider,ok,15,
14f43de323e8ba70da1cb724cf64a98c,อัตราป่วยด้วยโรคหัวใจและหลอดเลือดต่อประชากร  (Cardiovascular disease),2565,provider,ok,18,
14f43de323e8ba70da1cb724cf64a98c,อัตราป่วยด้วยโรคหัวใจและหลอดเลือดต่อประชากร  (Cardiovascular disease),2566,provider,ok,18,
14f43de323e8ba70da1cb724cf64a98c,อัตราป่วยด้วยโรคหัวใจและหลอดเลือดต่อประชากร  (Cardiovascular disease),2567,provider,ok,18,
14f43de323e8ba70da1cb724cf64a98c,อัตราป่วยด้วยโรคหัวใจและหลอดเลือดต่อประชากร  (Cardiovascular disease),2568,provider,ok,18,
14f43de323e8ba70da1cb724cf64a98c,อัตราป่วยด้วยโรคหัวใจและหลอดเลือดต่อประชากร  (Cardiovascular disease),2569,provider,ok,18,
e2a5a66dd74fa1252fcf786674f05f02,จำนวนผู้ป่วยตายโรคหัวใจและหลอดเลือด (Cardiovascular disease),2565,provider,ok,18,
e2a5a66dd74fa1252fcf786674f05f02,จำนวนผู้ป่วยตายโรคหัวใจและหลอดเลือด (Cardiovascular disease),2566,provider,ok,18,
e2a5a66dd74fa1252fcf786674f05f02,จำนวนผู้ป่วยตายโรคหัวใจและหลอดเลือด (Cardiovascular disease),2567,provider,ok,18,
e2a5a66dd74fa1252fcf786674f05f02,จำนวนผู้ป่วยตายโรคหัวใจและหลอดเลือด (Cardiovascular disease),2568,provider,ok,18,
e2a5a66dd74fa1252fcf786674f05f02,จำนวนผู้ป่วยตายโรคหัวใจและหลอดเลือด (Cardiovascular disease),2569,provider,ok,18,
29eec762c9591d1f8092da14c7462361,อัตราป่วยรายใหม่ของโรคความดันโลหิตสูงต่อแสนประชากรในปีงบประมาณ,2565,provider,ok,15,
29eec762c9591d1f8092da14c7462361,อัตราป่วยรายใหม่ของโรคความดันโลหิตสูงต่อแสนประชากรในปีงบประมาณ,2566,provider,ok,15,
29eec762c9591d1f8092da14c7462361,อัตราป่วยรายใหม่ของโรคความดันโลหิตสูงต่อแสนประชากรในปีงบประมาณ,2567,provider,ok,15,
29eec762c9591d1f8092da14c7462361,อัตราป่วยรายใหม่ของโรคความดันโลหิตสูงต่อแสนประชากรในปีงบประมาณ,2568,provider,ok,15,
29eec762c9591d1f8092da14c7462361,อัตราป่วยรายใหม่ของโรคความดันโลหิตสูงต่อแสนประชากรในปีงบประมาณ,2569,provider,ok,15,
6b9af46d0cc1830d3bd34589c1081c68,อัตราป่วยด้วยโรคความดันโลหิตสูงต่อประชากร,2565,provider,ok,18,
6b9af46d0cc1830d3bd34589c1081c68,อัตราป่วยด้วยโรคความดันโลหิตสูงต่อประชากร,2566,provider,ok,18,
6b9af46d0cc1830d3bd34589c1081c68,อัตราป่วยด้วยโรคความดันโลหิตสูงต่อประชากร,2567,provider,ok,18,
6b9af46d0cc1830d3bd34589c1081c68,อัตราป่วยด้วยโรคความดันโลหิตสูงต่อประชากร,2568,provider,ok,18,
6b9af46d0cc1830d3bd34589c1081c68,อัตราป่วยด้วยโรคความดันโลหิตสูงต่อประชากร,2569,provider,ok,18,
e46c73b57c9eeb2f07759a9e9bc50fb3,อัตราการป่วยตายด้วยโรคความดันโลหิตสูง,2565,provider,ok,18,
e46c73b57c9eeb2f07759a9e9bc50fb3,อัตราการป่วยตายด้วยโรคความดันโลหิตสูง,2566,provider,ok,18,
e46c73b57c9eeb2f07759a9e9bc50fb3,อัตราการป่วยตายด้วยโรคความดันโลหิตสูง,2567,provider,ok,18,
e46c73b57c9eeb2f07759a9e9bc50fb3,อัตราการป่วยตายด้วยโรคความดันโลหิตสูง,2568,provider,ok,18,
e46c73b57c9eeb2f07759a9e9bc50fb3,อัตราการป่วยตายด้วยโรคความดันโลหิตสูง,2569,provider,ok,18,
3092c3c3250ae67155f7e134680c4152,อัตราการป่วยด้วยโรคหลอดเลือดสมอง,2565,provider,ok,18,
3092c3c3250ae67155f7e134680c4152,อัตราการป่วยด้วยโรคหลอดเลือดสมอง,2566,provider,ok,18,
3092c3c3250ae67155f7e134680c4152,อัตราการป่วยด้วยโรคหลอดเลือดสมอง,2567,provider,ok,18,
3092c3c3250ae67155f7e134680c4152,อัตราการป่วยด้วยโรคหลอดเลือดสมอง,2568,provider,ok,18,
3092c3c3250ae67155f7e134680c4152,อัตราการป่วยด้วยโรคหลอดเลือดสมอง,2569,provider,ok,18,
eeeab22e386d32e7f5f5ecefebce0001,อัตราป่วยรายใหม่ของโรคเบาหวานต่อแสนประชากรในปีงบประมาณ,2565,provider,ok,15,
eeeab22e386d32e7f5f5ecefebce0001,อัตราป่วยรายใหม่ของโรคเบาหวานต่อแสนประชากรในปีงบประมาณ,2566,provider,ok,15,
eeeab22e386d32e7f5f5ecefebce0001,อัตราป่วยรายใหม่ของโรคเบาหวานต่อแสนประชากรในปีงบประมาณ,2567,provider,ok,15,
eeeab22e386d32e7f5f5ecefebce0001,อัตราป่วยรายใหม่ของโรคเบาหวานต่อแสนประชากรในปีงบประมาณ,2568,provider,ok,15,
eeeab22e386d32e7f5f5ecefebce0001,อัตราป่วยรายใหม่ของโรคเบาหวานต่อแสนประชากรในปีงบประมาณ,2569,provider,ok,15,
cefa42b9223ec4d1969c5ce18d762bdd,อัตราการป่วยด้วยโรคเบาหวาน,2565,provider,ok,18,
cefa42b9223ec4d1969c5ce18d762bdd,อัตราการป่วยด้วยโรคเบาหวาน,2566,provider,ok,18,
cefa42b9223ec4d1969c5ce18d762bdd,อัตราการป่วยด้วยโรคเบาหวาน,2567,provider,ok,18,
cefa42b9223ec4d1969c5ce18d762bdd,อัตราการป่วยด้วยโรคเบาหวาน,2568,provider,ok,18,
cefa42b9223ec4d1969c5ce18d762bdd,อัตราการป่วยด้วยโรคเบาหวาน,2569,provider,ok,18,
589248f2516fbb85d4a4a5605c3ca1c4,อัตราการป่วยตายด้วยโรคเบาหวาน,2565,provider,ok,18,
589248f2516fbb85d4a4a5605c3ca1c4,อัตราการป่วยตายด้วยโรคเบาหวาน,2566,provider,ok,18,
589248f2516fbb85d4a4a5605c3ca1c4,อัตราการป่วยตายด้วยโรคเบาหวาน,2567,provider,ok,18,
589248f2516fbb85d4a4a5605c3ca1c4,อัตราการป่วยตายด้วยโรคเบาหวาน,2568,provider,ok,18,
589248f2516fbb85d4a4a5605c3ca1c4,อัตราการป่วยตายด้วยโรคเบาหวาน,2569,provider,ok,18,
62cdb786f231afbaaaaaac1d5ff844b0,อัตราป่วยรายใหม่ของโรคปอดอุดกั้นเรื้อรัง,2565,provider,ok,15,
62cdb786f231afbaaaaaac1d5ff844b0,อัตราป่วยรายใหม่ของโรคปอดอุดกั้นเรื้อรัง,2566,provider,ok,15,
62cdb786f231afbaaaaaac1d5ff844b0,อัตราป่วยรายใหม่ของโรคปอดอุดกั้นเรื้อรัง,2567,provider,ok,15,
62cdb786f231afbaaaaaac1d5ff844b0,อัตราป่วยรายใหม่ของโรคปอดอุดกั้นเรื้อรัง,2568,provider,ok,15,
62cdb786f231afbaaaaaac1d5ff844b0,อัตราป่วยรายใหม่ของโรคปอดอุดกั้นเรื้อรัง,2569,provider,ok,15,
33b1c30a4652927ac32fee24e8906170,อัตราการป่วยด้วยโรคปอดอุดกั้นเรื้อรัง,2565,provider,ok,18,
33b1c30a4652927ac32fee24e8906170,อัตราการป่วยด้วยโรคปอดอุดกั้นเรื้อรัง,2566,provider,ok,18,
33b1c30a4652927ac32fee24e8906170,อัตราการป่วยด้วยโรคปอดอุดกั้นเรื้อรัง,2567,provider,ok,18,
33b1c30a4652927ac32fee24e8906170,อัตราการป่วยด้วยโรคปอดอุดกั้นเรื้อรัง,2568,provider,ok,18,
33b1c30a4652927ac32fee24e8906170,อัตราการป่วยด้วยโรคปอดอุดกั้นเรื้อรัง,2569,provider,ok,18,
3bcec2a91eb03924f0b2714a85ee5b95,อัตราการป่วยตายด้วยโรคปอดอุดกั้นเรื้อรัง,2565,provider,ok,18,
3bcec2a91eb03924f0b2714a85ee5b95,อัตราการป่วยตายด้วยโรคปอดอุดกั้นเรื้อรัง,2566,provider,ok,18,
3bcec2a91eb03924f0b2714a85ee5b95,อัตราการป่วยตายด้วยโรคปอดอุดกั้นเรื้อรัง,2567,provider,ok,18,
3bcec2a91eb03924f0b2714a85ee5b95,อัตราการป่วยตายด้วยโรคปอดอุดกั้นเรื้อรัง,2568,provider,ok,18,
3bcec2a91eb03924f0b2714a85ee5b95,อัตราการป่วยตายด้วยโรคปอดอุดกั้นเรื้อรัง,2569,provider,ok,18,
265ac83b975fa7dbb13e6e3375314623,อัตราผู้ป่วยโรคถุงลมโป่งพองต่อประชากร,2565,provider,ok,18,
265ac83b975fa7dbb13e6e3375314623,อัตราผู้ป่วยโรคถุงลมโป่งพองต่อประชากร,2566,provider,ok,18,
265ac83b975fa7dbb13e6e3375314623,อัตราผู้ป่วยโรคถุงลมโป่งพองต่อประชากร,2567,provider,ok,18,
265ac83b975fa7dbb13e6e3375314623,อัตราผู้ป่วยโรคถุงลมโป่งพองต่อประชากร,2568,provider,ok,18,
265ac83b975fa7dbb13e6e3375314623,อัตราผู้ป่วยโรคถุงลมโป่งพองต่อประชากร,2569,provider,ok,18,
825c7fbfdbde936cf821a9b16dc4189b,อัตราป่วยโรคมะเร็งเต้านมต่อประชากร,2565,provider,ok,18,
825c7fbfdbde936cf821a9b16dc4189b,อัตราป่วยโรคมะเร็งเต้านมต่อประชากร,2566,provider,ok,18,
825c7fbfdbde936cf821a9b16dc4189b,อัตราป่วยโรคมะเร็งเต้านมต่อประชากร,2567,provider,ok,18,
825c7fbfdbde936cf821a9b16dc4189b,อัตราป่วยโรคมะเร็งเต้านมต่อประชากร,2568,provider,ok,18,
825c7fbfdbde936cf821a9b16dc4189b,อัตราป่วยโรคมะเร็งเต้านมต่อประชากร,2569,provider,ok,18,
cc87b3c4d8148e441447a387c3e070af,อัตราป่วยโรคมะเร็งปอดต่อประชากร,2565,provider,ok,18,
cc87b3c4d8148e441447a387c3e070af,อัตราป่วยโรคมะเร็งปอดต่อประชากร,2566,provider,ok,18,
cc87b3c4d8148e441447a387c3e070af,อัตราป่วยโรคมะเร็งปอดต่อประชากร,2567,provider,ok,18,
cc87b3c4d8148e441447a387c3e070af,อัตราป่วยโรคมะเร็งปอดต่อประชากร,2568,provider,ok,18,
cc87b3c4d8148e441447a387c3e070af,อัตราป่วยโรคมะเร็งปอดต่อประชากร,2569,provider,ok,18,
f3a9cabcd1b83af2ad8d8db6d9b6735c,อัตราป่วยโรคมะเร็งปากมดลูกต่อประชากร,2565,provider,ok,18,
f3a9cabcd1b83af2ad8d8db6d9b6735c,อัตราป่วยโรคมะเร็งปากมดลูกต่อประชากร,2566,provider,ok,18,
f3a9cabcd1b83af2ad8d8db6d9b6735c,อัตราป่วยโรคมะเร็งปากมดลูกต่อประชากร,2567,provider,ok,18,
f3a9cabcd1b83af2ad8d8db6d9b6735c,อัตราป่วยโรคมะเร็งปากมดลูกต่อประชากร,2568,provider,ok,18,
f3a9cabcd1b83af2ad8d8db6d9b6735c,อัตราป่วยโรคมะเร็งปากมดลูกต่อประชากร,2569,provider,ok,18,
672d5ed26be10f6862593da30364201d,อัตราผู้ป่วยรายใหม่จากโรคหลอดเลือดหัวใจลดลง,2565,provider,ok,7,
672d5ed26be10f6862593da30364201d,อัตราผู้ป่วยรายใหม่จากโรคหลอดเลือดหัวใจลดลง,2566,provider,ok,7,
672d5ed26be10f6862593da30364201d,อัตราผู้ป่วยรายใหม่จากโรคหลอดเลือดหัวใจลดลง,2567,provider,ok,7,
672d5ed26be10f6862593da30364201d,อัตราผู้ป่วยรายใหม่จากโรคหลอดเลือดหัวใจลดลง,2568,provider,ok,7,
672d5ed26be10f6862593da30364201d,อัตราผู้ป่วยรายใหม่จากโรคหลอดเลือดหัวใจลดลง,2569,provider,ok,7,
a7dfd5a2bb045c08129446ca192091bd,อัตราป่วยรายใหม่ของโรคหืด,2565,provider,ok,15,
a7dfd5a2bb045c08129446ca192091bd,อัตราป่วยรายใหม่ของโรคหืด,2566,provider,ok,15,
a7dfd5a2bb045c08129446ca192091bd,อัตราป่วยรายใหม่ของโรคหืด,2567,provider,ok,15,
a7dfd5a2bb045c08129446ca192091bd,อัตราป่วยรายใหม่ของโรคหืด,2568,provider,ok,15,
a7dfd5a2bb045c08129446ca192091bd,อัตราป่วยรายใหม่ของโรคหืด,2569,provider,ok,15,
65fdb98bca9c344737fcb1fd4b64e9e5,สาเหตุการป่วยของผู้ป่วยนอกตามกลุ่มโรค10 อันดับแรก,2565,provider,ok,90,
65fdb98bca9c344737fcb1fd4b64e9e5,สาเหตุการป่วยของผู้ป่วยนอกตามกลุ่มโรค10 อันดับแรก,2566,provider,ok,90,
65fdb98bca9c344737fcb1fd4b64e9e5,สาเหตุการป่วยของผู้ป่วยนอกตามกลุ่มโรค10 อันดับแรก,2567,provider,ok,90,
65fdb98bca9c344737fcb1fd4b64e9e5,สาเหตุการป่วยของผู้ป่วยนอกตามกลุ่มโรค10 อันดับแรก,2568,provider,ok,90,
65fdb98bca9c344737fcb1fd4b64e9e5,สาเหตุการป่วยของผู้ป่วยนอกตามกลุ่มโรค10 อันดับแรก,2569,provider,ok,90,
958df49d2e1975eafa7f0a8d9bb7663f,สาเหตุการป่วยของผู้ป่วยนอกตามกลุ่มโรค10 อันดับแรก ในกลุ่มอายุน้อยกว่าเท่ากับ 15 ปี,2565,provider,ok,90,
958df49d2e1975eafa7f0a8d9bb7663f,สาเหตุการป่วยของผู้ป่วยนอกตามกลุ่มโรค10 อันดับแรก ในกลุ่มอายุน้อยกว่าเท่ากับ 15 ปี,2566,provider,ok,90,
958df49d2e1975eafa7f0a8d9bb7663f,สาเหตุการป่วยของผู้ป่วยนอกตามกลุ่มโรค10 อันดับแรก ในกลุ่มอายุน้อยกว่าเท่ากับ 15 ปี,2567,provider,ok,90,
958df49d2e1975eafa7f0a8d9bb7663f,สาเหตุการป่วยของผู้ป่วยนอกตามกลุ่มโรค10 อันดับแรก ในกลุ่มอายุน้อยกว่าเท่ากับ 15 ปี,2568,provider,ok,90,
958df49d2e1975eafa7f0a8d9bb7663f,สาเหตุการป่วยของผู้ป่วยนอกตามกลุ่มโรค10 อันดับแรก ในกลุ่มอายุน้อยกว่าเท่ากับ 15 ปี,2569,provider,empty,0,
87af734bc7575ecba528b7c9dba063bb,สาเหตุการป่วยของผู้ป่วยในตามกลุ่มโรค10 อันดับแรก,2565,provider,empty,0,
87af734bc7575ecba528b7c9dba063bb,สาเหตุการป่วยของผู้ป่วยในตามกลุ่มโรค10 อันดับแรก,2566,provider,empty,0,
87af734bc7575ecba528b7c9dba063bb,สาเหตุการป่วยของผู้ป่วยในตามกลุ่มโรค10 อันดับแรก,2567,provider,empty,0,
87af734bc7575ecba528b7c9dba063bb,สาเหตุการป่วยของผู้ป่วยในตามกลุ่มโรค10 อันดับแรก,2568,provider,empty,0,
87af734bc7575ecba528b7c9dba063bb,สาเหตุการป่วยของผู้ป่วยในตามกลุ่มโรค10 อันดับแรก,2569,provider,empty,0,
e9203cf0744a3056e5852697e40de86e,สาเหตุการป่วยของผู้ป่วยในตามกลุ่มโรค10 อันดับแรก ในกลุ่มอายุน้อยกว่าเท่ากับ 15 ปี,2565,provider,ok,90,
e9203cf0744a3056e5852697e40de86e,สาเหตุการป่วยของผู้ป่วยในตามกลุ่มโรค10 อันดับแรก ในกลุ่มอายุน้อยกว่าเท่ากับ 15 ปี,2566,provider,ok,90,
e9203cf0744a3056e5852697e40de86e,สาเหตุการป่วยของผู้ป่วยในตามกลุ่มโรค10 อันดับแรก ในกลุ่มอายุน้อยกว่าเท่ากับ 15 ปี,2567,provider,ok,90,
e9203cf0744a3056e5852697e40de86e,สาเหตุการป่วยของผู้ป่วยในตามกลุ่มโรค10 อันดับแรก ในกลุ่มอายุน้อยกว่าเท่ากับ 15 ปี,2568,provider,ok,90,
e9203cf0744a3056e5852697e40de86e,สาเหตุการป่วยของผู้ป่วยในตามกลุ่มโรค10 อันดับแรก ในกลุ่มอายุน้อยกว่าเท่ากับ 15 ปี,2569,provider,empty,0,
8881445af732eb166fa2470ba5046956,สาเหตุการตาย 10 อันดับแรก,2565,provider,ok,40,
8881445af732eb166fa2470ba5046956,สาเหตุการตาย 10 อันดับแรก,2566,provider,ok,40,
8881445af732eb166fa2470ba5046956,สาเหตุการตาย 10 อันดับแรก,2567,provider,ok,40,
8881445af732eb166fa2470ba5046956,สาเหตุการตาย 10 อันดับแรก,2568,provider,ok,40,
